sensor_id;sensor_type;location;lat;lon;timestamp;P1;durP1;ratioP1;P2;durP2;ratioP2
253;SDS011;590;48.773;8.847;2019-05-06T05:52:00;19.75;;;14.65;;
253;SDS011;590;48.773;8.847;2019-05-06T05:54:28;18.48;;;13.65;;
253;SDS011;590;48.773;8.847;2019-05-06T05:56:57;17. Mai;;;13.58;;
253;SDS011;590;48.773;8.847;2019-05-06T05:59:25;18.82;;;15.28;;
253;SDS011;590;48.773;8.847;2019-05-06T06:01:53;14.90;;;13.40;;
253;SDS011;590;48.773;8.847;2019-05-06T06:04:21;18.32;;;13.70;;
253;SDS011;590;48.773;8.847;2019-05-06T06:06:49;16.80;;;14.40;;
253;SDS011;590;48.773;8.847;2019-05-06T06:09:18;13.72;;;13. Aug;;
253;SDS011;590;48.773;8.847;2019-05-06T06:11:48;27. Jul;;;19.48;;
253;SDS011;590;48.773;8.847;2019-05-06T06:14:18;19. Jul;;;15.20;;
253;SDS011;590;48.773;8.847;2019-05-06T06:17:17;16. Feb;;;14.18;;
253;SDS011;590;48.773;8.847;2019-05-06T06:20:04;15.78;;;13.80;;
253;SDS011;590;48.773;8.847;2019-05-06T06:23:03;14.95;;;13.95;;
253;SDS011;590;48.773;8.847;2019-05-06T06:25:41;16.27;;;14. Mai;;
253;SDS011;590;48.773;8.847;2019-05-06T06:28:09;14.70;;;13.95;;
253;SDS011;590;48.773;8.847;2019-05-06T06:30:37;18.62;;;15.25;;
253;SDS011;590;48.773;8.847;2019-05-06T06:33:21;15. Mai;;;14.23;;
253;SDS011;590;48.773;8.847;2019-05-06T06:35:49;14.93;;;14.13;;
253;SDS011;590;48.773;8.847;2019-05-06T06:38:42;19.50;;;14.58;;
253;SDS011;590;48.773;8.847;2019-05-06T06:41:18;17.35;;;16.32;;
253;SDS011;590;48.773;8.847;2019-05-06T06:43:46;16.35;;;15.00;;
253;SDS011;590;48.773;8.847;2019-05-06T06:46:17;17. Mai;;;16.15;;
253;SDS011;590;48.773;8.847;2019-05-06T06:48:45;17.90;;;14.93;;
253;SDS011;590;48.773;8.847;2019-05-06T06:51:13;18.15;;;15.35;;
253;SDS011;590;48.773;8.847;2019-05-06T06:53:41;18.25;;;15.70;;
253;SDS011;590;48.773;8.847;2019-05-06T06:56:09;15.55;;;14.75;;
253;SDS011;590;48.773;8.847;2019-05-06T06:58:55;19.55;;;16.80;;
253;SDS011;590;48.773;8.847;2019-05-06T07:01:44;17.00;;;15.32;;
253;SDS011;590;48.773;8.847;2019-05-06T07:04:28;15.63;;;14.83;;
253;SDS011;590;48.773;8.847;2019-05-06T07:07:03;14.38;;;13.68;;
253;SDS011;590;48.773;8.847;2019-05-06T07:09:32;16.25;;;15.45;;
253;SDS011;590;48.773;8.847;2019-05-06T07:12:00;16.62;;;15.80;;
253;SDS011;590;48.773;8.847;2019-05-06T07:14:28;16.35;;;15.55;;
253;SDS011;590;48.773;8.847;2019-05-06T07:16:56;17.48;;;16.57;;
253;SDS011;590;48.773;8.847;2019-05-06T07:19:24;17.17;;;16.27;;
253;SDS011;590;48.773;8.847;2019-05-06T07:22:00;16.85;;;14.53;;
253;SDS011;590;48.773;8.847;2019-05-06T07:24:28;19.20;;;17.55;;
253;SDS011;590;48.773;8.847;2019-05-06T07:26:57;18.95;;;14.85;;
253;SDS011;590;48.773;8.847;2019-05-06T07:29:47;13.30;;;Dez 60;;
253;SDS011;590;48.773;8.847;2019-05-06T07:32:15;15.68;;;Dez 90;;
253;SDS011;590;48.773;8.847;2019-05-06T07:34:44;14.28;;;13.58;;
253;SDS011;590;48.773;8.847;2019-05-06T07:37:12;14.73;;;13.32;;
